userId,history_len,drift,focus,maturity,freshness,w_ncf,w_tr,w_gen,static_rank,damr_rank,static_hit,damr_hit,static_ndcg,damr_ndcg
26290,126,0.0487,0.2474,0.9104,0.6957,0.6650357246398926,0.22161325812339783,0.11335106194019318,71,39,0,0,0.0,0.0
8684,57,0.0959,0.3294,0.7656,0.4541,0.6114965081214905,0.2334766834974289,0.15502683818340302,48,2,0,1,0.0,0.6309297535714575
19975,152,0.0604,0.2617,0.9436,0.7378,0.6613790392875671,0.22930891811847687,0.10931199789047241,27,35,0,0,0.0,0.0
30306,75,0.039,0.2691,0.8166,0.5488,0.6577732563018799,0.20911896228790283,0.13310778141021729,2,9,1,1,0.6309297535714575,0.3010299956639812
21050,37,0.2214,0.3618,0.6757,0.2765,0.5150753259658813,0.2947407364845276,0.19018401205539703,17,23,0,0,0.0,0.0
4710,47,0.2322,0.2852,0.7219,0.3679,0.518191397190094,0.31350257992744446,0.16830597817897797,5,33,1,0,0.38685280723454163,0.0
583,68,0.0459,0.3616,0.7984,0.5159,0.6445329189300537,0.20883385837078094,0.14663328230381012,1,1,1,1,1.0,1.0
30358,161,0.0311,0.2695,0.9546,0.7508,0.6808977127075195,0.21285371482372284,0.10624854266643524,8,6,1,1,0.31546487678572877,0.3562071871080222
40818,218,0.0228,0.2087,1.0,0.8088,0.6951825022697449,0.21077629923820496,0.09404122829437256,58,35,0,0,0.0,0.0
37052,20,0.3426,0.4735,0.5649,0.0936,0.40858954191207886,0.3498813509941101,0.24152915179729462,72,30,0,0,0.0,0.0
6574,53,0.0781,0.3659,0.7486,0.4209,0.6178395748138428,0.2202540785074234,0.16190631687641144,86,68,0,0,0.0,0.0
4765,676,0.0251,0.169,1.0,0.9336,0.6845042705535889,0.22548368573188782,0.0900120884180069,5,8,1,1,0.38685280723454163,0.31546487678572877
35351,342,0.0524,0.2117,1.0,0.8303,0.6745750308036804,0.22979922592639923,0.09562574326992035,22,35,0,0,0.0,0.0
14232,166,0.0471,0.2147,0.9616,0.7588,0.6750327944755554,0.22299610078334808,0.10197117924690247,25,42,0,0,0.0,0.0
33344,75,0.0985,0.2482,0.8141,0.5444,0.62117999792099,0.2430516481399536,0.1357683390378952,17,41,0,0,0.0,0.0
8789,28,0.2855,0.3412,0.6283,0.1889,0.46702563762664795,0.32959914207458496,0.20337530970573425,47,2,0,1,0.0,0.6309297535714575
23194,313,0.0555,0.1924,0.9605,0.7575,0.6707769632339478,0.2282244712114334,0.10099851340055466,72,34,0,0,0.0,0.0
4497,237,0.0584,0.266,0.9728,0.771,0.6666676998138428,0.22874200344085693,0.1045902892947197,11,11,0,0,0.0,0.0
16287,82,0.0645,0.3157,0.8166,0.5488,0.6386364102363586,0.22198909521102905,0.13937446475028992,88,78,0,0,0.0,0.0
24523,161,0.0806,0.243,0.9522,0.748,0.6505815386772156,0.24190610647201538,0.10751233994960785,25,6,0,1,0.0,0.3562071871080222
18960,51,0.1114,0.3079,0.7414,0.4066,0.6002960801124573,0.23977620899677277,0.15992774069309235,57,83,0,0,0.0,0.0
10514,41,0.1348,0.339,0.7002,0.3247,0.5776268243789673,0.24639378488063812,0.1759794056415558,24,24,0,0,0.0,0.0
29123,98,0.063,0.1865,0.8547,0.6132,0.6527581214904785,0.22755903005599976,0.11968288570642471,28,74,0,0,0.0,0.0
35723,39,0.1169,0.4434,0.6956,0.3154,0.5797097086906433,0.23182445764541626,0.18846578896045685,60,26,0,0,0.0,0.0
20139,72,0.0714,0.2677,0.809,0.5353,0.6367396712303162,0.22628241777420044,0.1369779407978058,55,82,0,0,0.0,0.0
40202,29,0.2203,0.4869,0.5228,0.0498,0.4764665961265564,0.26790452003479004,0.2556288540363312,4,2,1,1,0.43067655807339306,0.6309297535714575
34880,95,0.038,0.2011,0.8567,0.6164,0.667761504650116,0.21335430443286896,0.11888422816991806,9,51,1,0,0.3010299956639812,0.0
488,23,0.3018,0.7175,0.5741,0.1054,0.41546404361724854,0.3083387613296509,0.2761971950531006,90,75,0,0,0.0,0.0
36487,112,0.1039,0.2283,0.8776,0.6488,0.6262022852897644,0.2526654899120331,0.12113218754529953,21,11,0,0,0.0,0.0
19916,141,0.1059,0.3395,0.8684,0.6347,0.6167171001434326,0.25031083822250366,0.1329721063375473,59,5,0,1,0.0,0.38685280723454163
6816,27,0.0848,0.5081,0.6283,0.1889,0.5821055173873901,0.20350582897663116,0.2143886834383011,55,8,0,1,0.0,0.31546487678572877
8914,134,0.0847,0.2645,0.9164,0.7036,0.6416922807693481,0.24253399670124054,0.1157737448811531,1,1,1,1,1.0,1.0
7579,130,0.0453,0.3102,0.9119,0.6977,0.6635145545005798,0.21849077939987183,0.11799469590187073,83,14,0,0,0.0,0.0
7034,19,0.2807,0.6542,0.5649,0.0936,0.43252310156822205,0.2982311248779297,0.26924580335617065,26,19,0,0,0.0,0.0
10330,369,0.0367,0.1812,1.0,0.8692,0.6825108528137207,0.22526812553405762,0.0922209620475769,38,19,0,0,0.0,0.0
18121,177,0.0387,0.2093,0.9739,0.7721,0.6823814511299133,0.2184859663248062,0.09913254529237747,87,48,0,0,0.0,0.0
18750,22,0.2729,0.8456,0.5829,0.1173,0.42282798886299133,0.28364357352256775,0.29352840781211853,49,74,0,0,0.0,0.0
39814,109,0.1486,0.2816,0.8377,0.5853,0.5879404544830322,0.27569320797920227,0.13636630773544312,84,35,0,0,0.0,0.0
14079,88,0.1419,0.2789,0.8443,0.5962,0.5934572815895081,0.27217307686805725,0.1343695968389511,46,48,0,0,0.0,0.0
22763,24,0.1652,0.3937,0.5993,0.1413,0.5375690460205078,0.2476806491613388,0.21475034952163696,84,91,0,0,0.0,0.0
13564,149,0.0209,0.2497,0.9397,0.7332,0.6861421465873718,0.20725248754024506,0.10660535842180252,16,11,0,0,0.0,0.0
17654,38,0.1972,0.3714,0.6908,0.306,0.532505214214325,0.2815459668636322,0.18594887852668762,34,44,0,0,0.0,0.0
33305,75,0.1363,0.2556,0.79,0.5004,0.5929591059684753,0.26294857263565063,0.1440923660993576,69,80,0,0,0.0,0.0
32283,19,0.307,0.461,0.5552,0.0821,0.43080517649650574,0.325967937707901,0.24322694540023804,87,45,0,0,0.0,0.0
16718,23,0.2668,0.4298,0.5993,0.1413,0.4680820107460022,0.30776193737983704,0.22415605187416077,7,4,1,1,0.3333333333333333,0.43067655807339306
3129,123,0.1303,0.2566,0.8064,0.5306,0.5986508131027222,0.2612587809562683,0.14009033143520355,34,26,0,0,0.0,0.0
6109,70,0.2345,0.2341,0.8011,0.5209,0.5266561508178711,0.33046501874923706,0.14287883043289185,43,66,0,0,0.0,0.0
18432,19,0.5921,0.5241,0.5552,0.0821,0.2523292899131775,0.5178719162940979,0.22979874908924103,24,30,0,0,0.0,0.0
2742,52,0.1753,0.251,0.7486,0.4209,0.5625846982002258,0.2818273603916168,0.15558788180351257,42,16,0,0,0.0,0.0
265,501,0.1207,0.2604,0.9193,0.7074,0.6182325482368469,0.26503387093544006,0.11673352122306824,11,6,0,1,0.0,0.3562071871080222
22156,41,0.4077,0.2617,0.7048,0.3337,0.3939690589904785,0.4375300705432892,0.16850097477436066,5,20,1,0,0.38685280723454163,0.0
8683,573,0.0215,0.2253,1.0,0.9228,0.6849300265312195,0.22135986387729645,0.09371007978916168,74,16,0,0,0.0,0.0
17515,335,0.0367,0.225,1.0,0.8576,0.6813347339630127,0.22332021594047546,0.09534507244825363,53,22,0,0,0.0,0.0
10785,18,0.3328,0.309,0.5552,0.0821,0.4259263873100281,0.3527323603630066,0.22134122252464294,38,30,0,0,0.0,0.0
29355,72,0.1482,0.4425,0.79,0.5004,0.5715623497962952,0.26423966884613037,0.16419793665409088,4,17,1,0,0.43067655807339306,0.0
36281,23,0.1941,0.3594,0.5993,0.1413,0.5220090746879578,0.26611220836639404,0.211878702044487,29,18,0,0,0.0,0.0
28418,84,0.0749,0.1505,0.8377,0.5853,0.6454584002494812,0.23384857177734375,0.12069295346736908,60,56,0,0,0.0,0.0
36916,507,0.0749,0.2146,1.0,0.9089,0.6521750688552856,0.2519790828227997,0.09584592282772064,3,7,1,1,0.5,0.3333333333333333
612,224,0.0505,0.1538,1.0,0.8158,0.680076003074646,0.22814413905143738,0.091779924929142,80,47,0,0,0.0,0.0
4930,81,0.0824,0.3093,0.8286,0.5698,0.6291484236717224,0.2335299402475357,0.13732168078422546,71,18,0,0,0.0,0.0
9923,53,0.156,0.1903,0.6956,0.3154,0.5746809244155884,0.26351702213287354,0.16180209815502167,67,88,0,0,0.0,0.0
35846,105,0.0799,0.2436,0.8793,0.6514,0.6412827372550964,0.23795071244239807,0.12076656520366669,18,44,0,0,0.0,0.0
2265,59,0.245,0.4524,0.6956,0.3154,0.4943264424800873,0.309512734413147,0.19616088271141052,52,57,0,0,0.0,0.0
24499,31,0.1808,0.2866,0.6349,0.2005,0.5428586006164551,0.2660200893878937,0.19112122058868408,10,15,1,0,0.2890648263178879,0.0
38278,80,0.0985,0.2751,0.8263,0.5657,0.6207607984542847,0.24362225830554962,0.13561700284481049,24,58,0,0,0.0,0.0
36340,89,0.1634,0.2473,0.8464,0.5997,0.5807823538780212,0.28729772567749023,0.13191993534564972,81,41,0,0,0.0,0.0
9846,18,0.1541,0.5539,0.5552,0.0821,0.519053041934967,0.22998154163360596,0.2509653866291046,76,16,0,0,0.0,0.0
28557,46,0.0925,0.4117,0.7048,0.3337,0.5991437435150146,0.22078171372413635,0.18007448315620422,95,87,0,0,0.0,0.0
8442,27,0.2249,0.4434,0.6283,0.1889,0.4994082450866699,0.28509342670440674,0.21549828350543976,9,11,1,0,0.3010299956639812,0.0
2624,65,0.1474,0.3506,0.7842,0.4895,0.5781893134117126,0.2660500109195709,0.15576063096523285,3,27,1,0,0.5,0.0
20476,55,0.1345,0.5085,0.7556,0.4346,0.5710780024528503,0.2486630529165268,0.18025903403759003,75,9,0,1,0.0,0.3010299956639812
24185,46,0.1909,0.4622,0.6956,0.3154,0.5299712419509888,0.27458906173706055,0.1954396665096283,26,59,0,0,0.0,0.0
2505,208,0.0374,0.3263,1.0,0.7994,0.68063884973526,0.215964674949646,0.10339648276567459,27,59,0,0,0.0,0.0
23768,129,0.0729,0.3351,0.9149,0.7016,0.6448580622673035,0.2338695079088211,0.12127240002155304,4,8,1,1,0.43067655807339306,0.31546487678572877
14044,297,0.076,0.1926,1.0,0.8558,0.6577504873275757,0.24711371958255768,0.09513573348522186,44,25,0,0,0.0,0.0
16599,20,0.2464,0.4654,0.545,0.0709,0.4673211872577667,0.28643161058425903,0.24624718725681305,8,26,1,0,0.31546487678572877,0.0
6756,70,0.1319,0.3023,0.7928,0.5057,0.5929713845252991,0.2591790556907654,0.14784954488277435,86,8,0,1,0.0,0.31546487678572877
23513,158,0.0539,0.2626,0.9235,0.7129,0.6626338958740234,0.22483251988887787,0.11253359168767929,75,53,0,0,0.0,0.0
36865,52,0.1744,0.2857,0.7451,0.4138,0.5604118704795837,0.27944767475128174,0.16014041006565094,68,12,0,0,0.0,0.0
40790,19,0.175,0.6182,0.5649,0.0936,0.5018962025642395,0.23905086517333984,0.25905290246009827,32,31,0,0,0.0,0.0
10269,1107,0.0331,0.157,1.0,0.9526,0.6782119870185852,0.23238903284072876,0.08939895033836365,25,25,0,0,0.0,0.0
15791,203,0.0258,0.2074,0.9981,0.7967,0.6940339207649231,0.211432084441185,0.0945340245962143,28,52,0,0,0.0,0.0
10844,58,0.1148,0.3222,0.7689,0.4603,0.6001894474029541,0.24509559571743011,0.1547149270772934,13,10,0,1,0.0,0.2890648263178879
11793,18,0.3015,0.4357,0.5552,0.0821,0.43650004267692566,0.3239798843860626,0.2395201325416565,20,37,0,0,0.0,0.0
27440,57,0.0764,0.2851,0.7624,0.4477,0.6268890500068665,0.22327686846256256,0.14983408153057098,41,78,0,0,0.0,0.0
1523,18,0.1433,0.4979,0.545,0.0709,0.5289378762245178,0.22599299252033234,0.24506905674934387,88,24,0,0,0.0,0.0
11969,50,0.1631,0.3354,0.7377,0.3992,0.5636282563209534,0.2693867087364197,0.16698497533798218,41,9,0,1,0.0,0.3010299956639812
22060,31,0.146,0.5167,0.6413,0.2119,0.5459461808204651,0.23726162314414978,0.21679222583770752,64,74,0,0,0.0,0.0
27412,19,0.2772,0.3669,0.5552,0.0821,0.4581986367702484,0.31235671043395996,0.22944466769695282,13,2,0,1,0.0,0.6309297535714575
16530,77,0.0482,0.3586,0.8141,0.5444,0.6453655362129211,0.21175284683704376,0.14288152754306793,6,19,1,0,0.3562071871080222,0.0
10610,41,0.1713,0.217,0.6215,0.1771,0.5528713464736938,0.26119789481163025,0.1859307587146759,26,42,0,0,0.0,0.0
7117,18,0.1516,0.6524,0.545,0.0709,0.507434070110321,0.2231958955526352,0.2693699896335602,94,87,0,0,0.0,0.0
25399,23,0.3337,0.5405,0.5552,0.0821,0.40699830651283264,0.33812040090560913,0.2548813223838806,61,87,0,0,0.0,0.0
2427,320,0.0468,0.2414,0.9943,0.793,0.6786187291145325,0.22268593311309814,0.09869541227817535,51,64,0,0,0.0,0.0
31150,133,0.0526,0.1894,0.9119,0.6977,0.6662030220031738,0.2250533252954483,0.10874366760253906,16,42,0,0,0.0,0.0
14826,39,0.0928,0.4304,0.6956,0.3154,0.5959948897361755,0.21905767917633057,0.18494732677936554,11,8,0,1,0.0,0.31546487678572877
13259,206,0.0629,0.2268,0.9953,0.7939,0.6693111658096313,0.23230287432670593,0.09838595986366272,88,8,0,1,0.0,0.31546487678572877
30472,34,0.2702,0.3985,0.6649,0.2557,0.4777028262615204,0.3230256736278534,0.19927142560482025,13,5,0,1,0.0,0.38685280723454163
23233,20,0.1969,0.4877,0.5741,0.1054,0.5033443570137024,0.25876688957214355,0.23788884282112122,3,16,1,0,0.5,0.0
20298,113,0.1103,0.3055,0.888,0.6643,0.6184566617012024,0.25544318556785583,0.1261001080274582,27,32,0,0,0.0,0.0
15187,78,0.1023,0.3727,0.7928,0.5057,0.607387125492096,0.2393529862165451,0.15325993299484253,5,20,1,0,0.38685280723454163,0.0
14844,20,0.2139,0.5863,0.5649,0.0936,0.4809681475162506,0.2624955475330353,0.2565362751483917,77,70,0,0,0.0,0.0
1458,19,0.2709,0.3511,0.5649,0.0936,0.46563586592674255,0.3102371096611023,0.22412702441215515,38,63,0,0,0.0,0.0
12879,282,0.0229,0.2088,1.0,0.8501,0.6914585828781128,0.21498243510723114,0.09355899691581726,50,8,0,1,0.0,0.31546487678572877
26477,62,0.0927,0.3333,0.7556,0.4346,0.6120486855506897,0.2302314043045044,0.1577199399471283,19,57,0,0,0.0,0.0
21801,19,0.2787,0.3879,0.5552,0.0821,0.45544004440307617,0.31211045384407043,0.23244954645633698,87,29,0,0,0.0,0.0
18539,55,0.2391,0.3509,0.6956,0.3154,0.5060766339302063,0.3103935718536377,0.183529794216156,12,5,0,1,0.0,0.38685280723454163
4533,21,0.1806,0.5438,0.5829,0.1173,0.5100931525230408,0.24771931767463684,0.2421875298023224,41,17,0,0,0.0,0.0
18568,20,0.2564,0.5112,0.5741,0.1054,0.46303531527519226,0.2931564152240753,0.243808314204216,4,8,1,1,0.43067655807339306,0.31546487678572877
23301,29,0.2164,0.3301,0.6349,0.2005,0.5155733823776245,0.2861747741699219,0.19825194776058197,39,46,0,0,0.0,0.0
33590,133,0.0448,0.2143,0.898,0.6785,0.6678546071052551,0.21944759786128998,0.11269775032997131,16,33,0,0,0.0,0.0
26547,101,0.0643,0.3745,0.8684,0.6347,0.6413532495498657,0.22503893077373505,0.1336079090833664,5,25,1,0,0.38685280723454163,0.0
22002,69,0.1207,0.2411,0.8011,0.5209,0.6055716276168823,0.2551434338092804,0.13928495347499847,86,95,0,0,0.0,0.0
1693,204,0.0535,0.2814,0.9193,0.7074,0.6611778736114502,0.2240380495786667,0.11478396505117416,88,18,0,0,0.0,0.0
7573,357,0.0349,0.2569,1.0,0.8711,0.6795657277107239,0.22314168512821198,0.09729260206222534,1,1,1,1,1.0,1.0
17455,49,0.1432,0.4121,0.6908,0.306,0.5648596286773682,0.24722039699554443,0.1879199892282486,58,60,0,0,0.0,0.0
11904,118,0.0704,0.2501,0.9012,0.6829,0.6498463153839111,0.23356465995311737,0.11658899486064911,8,19,1,0,0.31546487678572877,0.0
38133,133,0.0574,0.3111,0.9207,0.7093,0.6570806503295898,0.22571425139904022,0.11720514297485352,19,23,0,0,0.0,0.0
17725,30,0.1584,0.5358,0.6413,0.2119,0.5362957119941711,0.24340546131134033,0.22029878199100494,17,7,0,1,0.0,0.3333333333333333
2395,46,0.1552,0.3701,0.726,0.376,0.5648991465568542,0.26143619418144226,0.17366467416286469,7,11,1,0,0.3333333333333333,0.0
7129,54,0.0888,0.2618,0.7414,0.4066,0.6183289289474487,0.22819571197032928,0.15347528457641602,57,69,0,0,0.0,0.0
39224,32,0.1869,0.4221,0.5829,0.1173,0.5177868008613586,0.25706180930137634,0.22515128552913666,78,75,0,0,0.0,0.0
28864,117,0.1084,0.151,0.8776,0.6488,0.6277602314949036,0.257315069437027,0.11492472141981125,1,1,1,1,1.0,1.0
22979,370,0.0266,0.1848,1.0,0.8688,0.6887099742889404,0.21936634182929993,0.09192372113466263,35,27,0,0,0.0,0.0
20891,89,0.0839,0.2141,0.8443,0.5962,0.6363626718521118,0.23823121190071106,0.12540613114833832,2,2,1,1,0.6309297535714575,0.6309297535714575
28999,26,0.2823,0.2787,0.5829,0.1173,0.467155784368515,0.3238614499568939,0.20898276567459106,41,38,0,0,0.0,0.0
39911,33,0.0858,0.4586,0.6475,0.2231,0.5899249315261841,0.20803332328796387,0.20204173028469086,55,4,0,1,0.0,0.43067655807339306
33706,54,0.0845,0.3504,0.7522,0.4278,0.6155142784118652,0.224678635597229,0.15980705618858337,31,61,0,0,0.0,0.0
7601,98,0.1284,0.3122,0.8399,0.589,0.5999560356140137,0.2622450590133667,0.13779890537261963,66,22,0,0,0.0,0.0
25613,36,0.1588,0.3124,0.6809,0.2865,0.5616114139556885,0.25861310958862305,0.17977555096149445,73,71,0,0,0.0,0.0
37886,175,0.0602,0.3678,0.9706,0.7686,0.6593151688575745,0.22772181034088135,0.11296302825212479,95,81,0,0,0.0,0.0
12669,75,0.1458,0.3016,0.7842,0.4895,0.5827537178993225,0.2666528820991516,0.15059341490268707,10,5,1,1,0.2890648263178879,0.38685280723454163
17009,317,0.0143,0.2062,1.0,0.8645,0.6956011652946472,0.21167869865894318,0.09272010624408722,25,59,0,0,0.0,0.0
